ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
402,0.0,-inf,-inf,-inf,-inf
403,-0.440807742006,-inf,-3.56252396293,-1.74116335622,-1.87862461124
404,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
405,-3.44578136924,-inf,-0.809591577129,-3.3824498118,-0.71515515493
406,-0.738850053845,-inf,-4.17383639393,-1.08211015676,-1.78340839992
407,-0.20675175793,-inf,-inf,-7.09007683578,-1.68230345548
408,-0.182252541403,-inf,-inf,-inf,-1.79210461765
409,-0.121063404959,-inf,-inf,-inf,-2.17136195858
410,-inf,-inf,-2.59348361192,-inf,-0.0777012013674
411,-1.74951775437,-inf,-1.39748998041,-1.53728955523,-1.0107042401
412,-1.32786063038,-inf,-1.96264466302,-1.57395593696,-0.948694783216
413,-0.0370117715861,-inf,-inf,-6.12032129555,-3.37735999736
414,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
415,-0.596674850303,-inf,-3.32407752196,-1.40523482121,-1.78352180052
416,-0.0797802623454,-inf,-5.36585350276,-4.01513532086,-2.91938614258
417,-1.78053482315,-inf,-inf,-1.54712555513,-0.480307615701
418,-0.738850053845,-inf,-4.17383639393,-1.08211015676,-1.78340839992
419,-0.452173917074,-inf,-inf,-inf,-1.01127060909
420,-1.1356963251,-inf,-inf,-2.10602988387,-0.585043975968
421,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
422,-1.03651485332,-inf,-1.90729908168,-inf,-0.699506463344
423,-inf,-inf,-2.41977474721,-3.02685723924,-0.147815058532
424,-0.88656865915,-inf,-3.9817857734,-1.59335412526,-1.0050190526
425,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
426,-inf,-inf,-inf,-2.14521532427,-0.124478587106
427,-0.848446311628,-inf,-2.31329015136,-2.06482538135,-1.06089797513
428,-inf,-inf,-inf,-inf,0.0
429,-inf,-inf,-1.13014605995,-inf,-0.390063441507
430,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
431,-0.311079175581,-inf,-inf,-2.38557668588,-1.74120944648
432,-0.762035521402,-inf,-3.71668280577,-1.14017131565,-1.66491984479
433,-1.00632814906,-inf,-inf,-2.92132721329,-0.543729309587
434,-0.77390862374,-3.21887582487,-inf,-inf,-0.695563811543
435,-1.18623315115,-1.25254426669,-inf,-inf,-0.894397544744
436,-3.63061054599,-inf,-inf,-inf,-0.0268574541699
437,-0.0559968631632,-inf,-inf,-inf,-2.91032738773
438,-0.139142260615,-inf,-inf,-inf,-2.04102298162
439,-inf,-inf,-2.41977474721,-3.02685723924,-0.147815058532
440,-0.00803217169726,-inf,-inf,-inf,-4.8283137373
441,-inf,-inf,-0.636524174955,-inf,-0.753169810564
442,-0.769140340244,-4.3477645998,-2.82185728094,-1.07277512188,-2.10291700207
443,-1.231237967,-inf,-2.68912919331,-0.630918990355,-2.22537971506
444,-0.489778828347,-inf,-inf,-3.50655789732,-1.02935278606
445,-0.284248634946,-inf,-inf,-2.68252945327,-1.7201988167
446,-1.22510650883,-inf,-2.37786740168,-0.888481849501,-1.59827168242
447,-0.510825623766,-4.79431151024,-3.041680031,-inf,-1.06720457968
448,-1.53945827621,-2.98577713796,-1.74572687743,-3.08282667505,-0.664258755721
449,-1.06574746302,-inf,-inf,-inf,-0.422311636944
450,-inf,-inf,-2.13005369201,-1.07361403737,-0.617301617997
451,-inf,-inf,-1.91505768557,-0.944053528852,-0.768692082038
452,-0.931706566658,-inf,-6.21460809842,-1.15495590849,-1.24116383265
453,-0.118547121994,-inf,-inf,-3.11847549123,-2.69465775454
454,-inf,-inf,-0.325103769884,-3.68887945411,-1.37615545776
455,0.0,-inf,-inf,-inf,-inf
456,-1.231237967,-inf,-2.68912919331,-0.630918990355,-2.22537971506
457,-0.204312780475,-inf,-inf,-inf,-1.68852089526
458,-3.57179142617,-2.97809081909,-1.54485766476,-2.14185579366,-0.52725026687
459,-1.66552737909,-3.02260614698,-inf,-inf,-0.271500516059
460,-inf,-inf,-2.59348361192,-inf,-0.0777012013674
461,-0.619331172815,-inf,-inf,-0.961978674588,-2.53124840525
462,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
463,-1.01023297855,-3.2757167506,-2.56756882229,-inf,-0.651325528226
464,-inf,-inf,-2.5442017986,-0.143829130755,-2.89266008841
465,-0.616186139424,-inf,-inf,-4.60517018599,-0.798507696218
466,-0.743849778326,-inf,-inf,-0.977139100311,-1.90829571751
467,-inf,-inf,-0.819475121524,-1.14997181634,-1.41596452645
468,-0.754921272288,-inf,-4.50986000618,-1.29523563017,-1.4060112778
469,-1.07880966137,-inf,-6.85059686514,-4.9354803413,-0.428087830223
470,-0.541798067916,-inf,-3.44572395434,-1.36575393682,-2.03081332105
471,-inf,-inf,-2.05255838145,-inf,-0.13743152718
472,-2.52346312244,-inf,-0.435129762828,-1.68937851254,-2.43037715907
473,-0.88903802571,-inf,-3.39849800501,-0.910489520515,-1.87602176322
474,-0.668810569294,-2.65926003693,-inf,-inf,-0.873033900282
475,-0.616186139424,-7.93737469616,-7.2442275156,-inf,-0.778860698834
476,-0.767903381417,-inf,-inf,-4.43811610132,-0.645887768924
477,-inf,-inf,-0.250921648286,-4.52512747831,-1.55550227877
478,-1.37831143902,-inf,-inf,-0.500924554544,-1.95174419487
479,-inf,-inf,-2.51863019047,-inf,-0.0840012537126
480,-0.922992131564,-inf,-3.5842509375,-2.04521124472,-0.808420478656
481,-inf,-inf,-1.21032494301,-0.80976306573,-1.35892778094
482,-2.27474098745,-inf,-2.40065763161,-0.923288568253,-0.893288542531
483,-0.140705903278,-inf,-inf,-3.83443919582,-2.21053681932
484,-3.77226106305,-inf,-4.96184512993,-inf,-0.0304592074847
485,-0.182252541403,-inf,-inf,-inf,-1.79210461765
486,-inf,-3.13470444693,-2.47734011862,-1.50620148656,-0.429598363459
487,-1.15869740953,-inf,-inf,-1.35207422987,-0.850029987847
488,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
489,-inf,-inf,-2.74835034065,-inf,-0.0661754948449
490,-1.02167276426,-inf,-2.87018050637,-inf,-0.539020981683
491,-inf,-inf,-inf,-inf,0.0
492,-inf,-inf,-1.62531546073,-1.72623928722,-0.469686796326
493,-1.0255263176,-inf,-inf,-0.814121386393,-1.61765196254
494,-0.646313662299,-inf,-inf,-inf,-0.742282311174
495,-inf,-inf,-1.54394191471,-0.724977139191,-1.19690892556
496,-1.40009375645,-inf,-inf,-0.713795384845,-1.33315405379
497,-0.0859159755603,-inf,-inf,-4.8554381218,-2.59638257617
498,-0.311079175581,-inf,-inf,-2.38557668588,-1.74120944648
499,-1.22255712644,-inf,-3.78685986247,-inf,-0.381469602552
500,-1.63036179601,-inf,-3.12641757813,-0.704099469565,-1.32533898402
501,-0.510825623766,-4.79431151024,-3.041680031,-inf,-1.06720457968
502,-0.834692170439,-inf,-inf,-1.08208020262,-1.48235555547
503,-1.06430320432,-inf,-inf,-inf,-0.42307140843
504,-0.109894127467,-inf,-inf,-inf,-2.26268177198
505,-0.929144298035,-inf,-3.57713617913,-1.03380436212,-1.50732580907
506,-0.554470834201,-inf,-inf,-0.854199235838,-inf
507,-inf,-inf,-5.42752909803,-5.2684644034,-0.00959130440179
508,-0.668810569294,-inf,-inf,-1.75735804251,-1.15460370236
509,-0.767505373134,-inf,-inf,-2.80813365966,-0.743361090051
510,-1.07880966137,-2.36953922779,-inf,-inf,-0.568320228566
511,-0.907214300744,-inf,-3.29811391255,-2.00815521793,-0.855280253613
512,-0.494296321815,-inf,-inf,-inf,-0.941608539858
513,-0.698210482516,-inf,-1.58862088336,-1.20959454485,-inf
514,0.0,-inf,-inf,-inf,-inf
515,-2.17555219261,-inf,-inf,-0.453786107877,-1.38136263957
516,-0.0686488144122,-5.22588171967,-5.2945631878,-inf,-2.88327776973
517,-inf,-inf,-2.51863019047,-inf,-0.0840012537126
518,-0.917048003892,-inf,-3.86497143381,-0.981668117585,-1.5864359224
519,-inf,-inf,-0.572405562864,-inf,-0.830495371711
520,-inf,-inf,-2.82458401736,-inf,-0.0611664352375
521,-1.75014274563,-inf,-inf,-0.693149178564,-1.12008562151
522,-0.109673507115,-inf,-inf,-inf,-2.26458306945
523,-0.761018232542,-inf,-0.629591284898,-inf,-inf
524,-0.326869893057,-inf,-5.15042063677,-2.98771875114,-1.50227470702
525,-0.260872186739,-inf,-inf,-inf,-1.4713268016
526,-0.997436987388,-inf,-2.37168532137,-1.04138800634,-1.68800108885
527,-0.494950105037,-inf,-inf,-1.07141056574,-3.03918992609
528,-0.668810569294,-inf,-inf,-1.75735804251,-1.15460370236
529,-0.628703407435,-inf,-inf,-inf,-0.762031779595
530,-0.999278337885,-1.74277967142,-1.8145341711,-1.94561726266,-1.89041571707
531,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
532,-1.25325968533,-inf,-inf,-0.801800778227,-1.32460847588
533,-0.635779559094,-inf,-inf,-0.93950373289,-2.53004133669
534,-1.49404590655,-inf,-2.84325062229,-0.726377706252,-1.4539587735
535,-1.05507020344,-inf,-2.16637046323,-inf,-0.621311782002
536,-0.499954791279,-inf,-inf,-1.60487402824,-1.64751858304
537,-1.51423161142,-inf,-inf,-0.569956511124,-1.5395722673
538,-1.16647059993,-inf,-inf,-1.15775586492,-0.982576810848
539,-1.36319585966,-3.68817539679,-3.53264784379,-0.692453495121,-1.66301712695
540,-inf,-inf,-4.89842330349,-1.08159715627,-0.425430963011
541,-1.59343704723,-inf,-3.3109727143,-2.53807309535,-0.383789380957
542,-inf,-inf,-4.60517018599,-inf,-0.0100503358535
543,-1.05418748814,-inf,-3.06498218281,-2.32572893001,-0.678933315056
544,-0.578543847311,-1.99654729757,-inf,-inf,-1.19243173036
545,-inf,-inf,-0.673414583727,-inf,-0.713277004236
546,-0.381574210534,-inf,-inf,-inf,-1.14817775331
547,-inf,-inf,-1.83639594674,-2.79987835496,-0.248728453405
548,-0.772306499184,-inf,-2.59581174785,-1.20429248323,-1.81054957304
549,-inf,-inf,-inf,-0.786507674935,-0.60776345022
550,-2.56947408326,-2.16586059061,-1.8986516147,-inf,-0.417027894829
551,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
552,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
553,-1.04723692397,-inf,-4.07893551337,-0.964735463692,-1.38196558673
554,-0.70927656249,-inf,-inf,-inf,-0.677273831404
555,-inf,-inf,-1.20954384938,-1.85363487295,-0.606969484319
556,-0.711406130727,-inf,-2.25047226922,-2.86493908989,-1.05926493599
557,-inf,-inf,-5.70378247466,-0.811180247472,-0.593603550224
558,-0.118676852236,-inf,-inf,-inf,-2.19010266054
559,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
560,-0.00100050033358,-inf,-inf,-inf,-6.90775527898
561,-0.769140340244,-4.3477645998,-2.82185728094,-1.07277512188,-2.10291700207
562,-0.343958622496,-inf,-inf,-2.8242990901,-1.46234854995
563,-inf,-inf,-2.7184613524,-inf,-0.0682533490827
564,-0.0559144211683,-inf,-inf,-inf,-2.91175989692
565,-1.94248643236,-inf,-1.96749854238,-inf,-0.332893159655
566,-0.168188329412,-inf,-inf,-3.03106871904,-2.23922233671
567,-inf,-inf,-1.62573107207,-1.79060103513,-0.451971387101
568,-0.922992131564,-inf,-3.5842509375,-2.04521124472,-0.808420478656
569,-inf,-inf,-1.85153316905,-0.170783908017,-inf
570,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
571,-0.841310826725,-inf,-inf,-1.49643701093,-1.06441837604
572,-2.1242331838,-inf,-2.3256967188,-0.554899121998,-1.56719342032
573,-3.57179142617,-2.97809081909,-1.54485766476,-2.14185579366,-0.52725026687
574,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
575,-0.543379378743,-inf,-inf,-0.886017688903,-4.97285139408
576,-0.306856493388,-inf,-inf,-inf,-1.33088303845
577,-0.807720612314,-2.99573227355,-inf,-2.5600397144,-0.851380944852
578,-0.0859159755603,-inf,-inf,-4.8554381218,-2.59638257617
579,-inf,-2.96420252207,-3.92492877698,-inf,-0.0740181344939
580,-0.118547121994,-inf,-inf,-3.11847549123,-2.69465775454
581,-0.128228641461,-inf,-inf,-3.53108305613,-2.39607660652
582,-inf,-inf,-inf,-inf,0.0
583,-0.289577093062,-inf,-inf,-2.27951982006,-1.90322802564
584,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
585,-1.23312375324,-inf,-0.99148904182,-inf,-1.08590762153
586,-inf,-inf,-1.64951921781,-inf,-0.213369306504
587,-0.893016855021,-inf,-2.16915928664,-2.46984161382,-0.937235132124
588,-inf,-inf,-1.72872725559,-1.4235341065,-0.541923304612
589,-0.114823421642,-inf,-inf,-4.2081067188,-2.3687041381
590,-1.26329083208,-4.05990440538,-3.09928583673,-0.75499129307,-1.68777176401
591,-0.799774241038,-inf,-4.14077806389,-1.01722952082,-1.75409513418
592,-0.522651403005,-inf,-inf,-1.91712539002,-1.34697876232
593,-inf,-inf,-0.483217781184,-0.959186443538,-inf
594,0.0,-inf,-inf,-inf,-inf
595,-0.667833126073,-inf,-4.71155499619,-2.78289398521,-0.876273707057
596,-1.21322733371,-inf,-2.26914101194,-1.61719796729,-0.914021822947
597,-1.05247871133,-inf,-5.99146454711,-inf,-0.433203425581
598,-0.117412189613,-inf,-inf,-3.33116000883,-2.58986990795
599,-0.424179133722,-inf,-inf,-2.82779880997,-1.24984069643
600,-inf,-4.49996588952,-2.79810393253,-4.62494271378,-0.0853825923199
601,-inf,-inf,-inf,-inf,0.0
602,-0.494950105037,-inf,-inf,-1.07141056574,-3.03918992609
603,-1.47128757395,-inf,-2.55747734262,-7.90100705199,-0.367447040921
604,-inf,-inf,-inf,-0.0725706928348,-2.65926003693
605,-inf,-4.49996588952,-2.79810393253,-4.62494271378,-0.0853825923199
606,-inf,-inf,-2.07208534223,-3.66333670077,-0.164367353798
607,-0.907214300744,-inf,-3.29811391255,-2.00815521793,-0.855280253613
608,-0.114823421642,-inf,-inf,-4.2081067188,-2.3687041381
609,-0.478138212741,-inf,-inf,-inf,-0.967416955841
610,-inf,-inf,-2.39050597437,-0.959533809614,-0.64369963614
611,-0.94416842655,-inf,-2.7736351937,-1.12088513063,-1.50250765724
612,-0.409438831408,-inf,-inf,-1.09590167998,-6.3543700408
613,-1.44357042894,-inf,-inf,-inf,-0.269296570808
614,-0.891598119284,-inf,-inf,-inf,-0.527632742082
615,-1.06430320432,-inf,-inf,-inf,-0.42307140843
616,-1.19690117166,-inf,-3.09318549762,-0.630528198947,-2.11857170338
617,-0.0797802623454,-inf,-5.36585350276,-4.01513532086,-2.91938614258
618,-0.857657105336,-inf,-2.93911071948,-1.33315112574,-1.34981819083
619,-2.40424874677,-inf,-1.64333946411,-0.357627778694,-4.07454193493
620,-0.510825623766,-4.79431151024,-3.041680031,-inf,-1.06720457968
621,-1.59343704723,-inf,-3.3109727143,-2.53807309535,-0.383789380957
622,-0.566440016495,-inf,-2.35583052571,-2.17666388392,-1.49511104512
623,-0.0559968631632,-inf,-inf,-inf,-2.91032738773
624,0.0,-inf,-inf,-inf,-inf
625,-0.215724633128,-inf,-inf,-inf,-1.63967655267
626,-inf,-inf,-1.62573107207,-1.79060103513,-0.451971387101
627,-1.06430320432,-inf,-inf,-inf,-0.42307140843
628,-inf,-inf,-2.07208534223,-3.66333670077,-0.164367353798
629,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
630,-inf,-1.17318190583,-1.22134505405,-inf,-0.92688233973
631,0.0,-inf,-inf,-inf,-inf
632,-0.127843541728,-inf,-inf,-4.52951357566,-2.21436335499
633,-0.667833126073,-inf,-4.71155499619,-2.78289398521,-0.876273707057
634,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
635,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
636,-1.24665278831,-inf,-2.78756894044,-1.6625157836,-0.773700928202
637,-0.330474172535,-inf,-inf,-2.54162699097,-1.59613237278
638,-0.537832628404,-inf,-3.91965604889,-1.45807595648,-1.81121212294
639,-inf,-inf,-2.52751035663,-inf,-0.0832268273517
640,-0.721260916302,-inf,-inf,-inf,-0.665802261887
641,-inf,-inf,-1.84750746419,-inf,-0.17153542612
642,-inf,-inf,-5.77075310076,-inf,-0.00312227814827
643,-inf,-inf,-0.684753931202,-inf,-0.701611473258
644,-0.88903802571,-inf,-3.39849800501,-0.910489520515,-1.87602176322
645,-0.566440016495,-inf,-2.35583052571,-2.17666388392,-1.49511104512
646,-0.494950105037,-inf,-inf,-1.07141056574,-3.03918992609
647,-0.0368648081451,-inf,-inf,-4.4130452234,-3.72656656416
648,-1.01023297855,-3.2757167506,-2.56756882229,-inf,-0.651325528226
649,-4.60517018599,-inf,-0.779431549157,-inf,-0.6323657083
650,-1.34778879117,-3.35492280561,-2.19901324858,-inf,-0.520267965698
651,-4.60517018599,-5.29831736655,-0.625488532086,-inf,-0.798507696218
652,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
653,-1.0369830591,-inf,-inf,-2.04290529463,-0.661986034455
654,-0.508312544684,-inf,-inf,-1.32974718226,-2.01031763453
655,-0.906356308278,-inf,-3.91365782396,-1.99624549048,-0.820538058548
656,-5.11401364855,-inf,-4.65433920979,-0.0858648483577,-2.70680638622
657,-inf,-inf,-1.72872725559,-1.4235341065,-0.541923304612
658,-0.0481655127337,-inf,-inf,-inf,-3.05709811251
659,-0.667833126073,-inf,-4.71155499619,-2.78289398521,-0.876273707057
660,-0.00241967449424,-inf,-inf,-7.29463130886,-6.35526530261
661,-inf,-inf,-inf,-inf,0.0
662,-0.461758610893,-inf,-4.19348043994,-1.51780624401,-1.99849079393
663,-1.14763612478,-inf,-3.62203519266,-0.832945613685,-1.50905476742
664,-0.739304629852,-inf,-4.26398555229,-1.25102045801,-1.50383772406
665,-0.335954584705,-inf,-inf,-1.94282632873,-1.95160383717
666,0.0,-inf,-inf,-inf,-inf
667,0.0,-inf,-inf,-inf,-inf
668,-0.332276318045,-inf,-inf,-inf,-1.2633304425
669,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
670,-0.522651403005,-inf,-inf,-1.91712539002,-1.34697876232
671,-inf,-5.29831736655,-0.200485527422,-3.91202300543,-1.85363487295
672,-1.00015770703,-inf,-5.21607926831,-1.13253847119,-1.18896691042
673,-inf,-inf,-inf,-inf,0.0
674,-0.611861020258,-inf,-3.96996441024,-1.36201085354,-1.70023781446
675,0.0,-inf,-inf,-inf,-inf
676,-5.82894561761,-inf,-0.802918280018,-2.94191276098,-0.700626058167
677,-inf,-inf,-0.0425596144188,-inf,-3.17805383035
678,-1.19317380191,-inf,-inf,-0.635941165764,-1.78793213748
679,-2.37792915045,-inf,-1.63087132075,-1.07106369953,-0.997352259271
680,-0.857657105336,-inf,-2.93911071948,-1.33315112574,-1.34981819083
681,-1.43364290758,-inf,-inf,-2.05282760434,-0.456984956015
682,-0.118547121994,-inf,-inf,-3.11847549123,-2.69465775454
683,-0.0559144211683,-inf,-inf,-inf,-2.91175989692
684,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
685,-0.0733280745717,-inf,-inf,-3.3280646586,-3.35694164464
686,-1.04723692397,-inf,-4.07893551337,-0.964735463692,-1.38196558673
687,-1.01023297855,-3.2757167506,-2.56756882229,-inf,-0.651325528226
688,-0.117412189613,-inf,-inf,-3.33116000883,-2.58986990795
689,-0.988110605985,-inf,-2.49378532514,-1.75654506927,-0.9875623307
690,0.0,-inf,-inf,-inf,-inf
691,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
692,0.0,-inf,-inf,-inf,-inf
693,-1.08188419785,-7.52456313323,-1.17131783367,-1.07267291446,-4.77323803016
694,-0.665688189706,-inf,-2.59162423028,-1.09764075477,-2.55715940879
695,-0.192738568565,-inf,-2.81341071676,-2.80725685119,-2.90165773307
696,-inf,-inf,-2.1713437221,-inf,-0.121065751955
697,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
698,-0.614107973227,-inf,-inf,-inf,-0.77897389944
699,-2.52346312244,-inf,-0.435129762828,-1.68937851254,-2.43037715907
700,-inf,-inf,-0.634809161548,-1.3511358464,-1.55581468792
701,-0.417074927259,-inf,-inf,-2.16477360026,-1.48610347019
702,-0.799774241038,-inf,-4.14077806389,-1.01722952082,-1.75409513418
703,-1.05507020344,-inf,-2.16637046323,-inf,-0.621311782002
704,-0.157208706556,-inf,-inf,-inf,-1.92775580653
705,-0.108839059524,-inf,-inf,-inf,-2.27181100361
706,-1.16769444986,-inf,-inf,-0.99921954479,-1.13709327549
707,-0.576888456861,-inf,-2.067512247,-2.06976091555,-1.68394205175
708,-5.98208492131,-inf,-4.73838902901,-0.32518822715,-1.32301035829
709,-0.239545510358,-inf,-inf,-2.2212198401,-2.25820617158
710,-0.583197782511,-inf,-4.09065636922,-1.51887181575,-1.57889811854
711,-0.51522918068,-4.68657149509,-4.05840830756,-1.62244922205,-1.72189578789
712,-0.000270306799862,-inf,-inf,-inf,-8.21608809863
713,-1.02167276426,-inf,-2.87018050637,-inf,-0.539020981683
714,-0.673344553264,-inf,-inf,-inf,-0.713349887877
715,-0.0944725849523,-inf,-inf,-3.9506632519,-2.64640887133
716,-0.675667327174,-inf,-6.13005071039,-0.718304595365,-6.55108033504
717,-0.491966252024,-inf,-2.38734437357,-1.65103097568,-2.25520881471
718,-inf,-inf,-0.0640053299759,-3.91202300543,-3.1700856607
719,-1.20623039165,-2.97991241997,-inf,-1.71261312344,-0.756117982269
720,-0.109984789659,-inf,-inf,-3.13711211838,-2.80108261276
721,-1.01588841904,-inf,-inf,-0.677237524954,-2.04098305435
722,-1.70258574925,-inf,-inf,-inf,-0.201151851764
723,-1.01872159809,-3.1334072746,-2.37728112014,-1.26758113803,-1.50931932589
724,-1.12943975246,-inf,-inf,-0.44498586627,-3.32555996746
725,-1.7375073911,-inf,-inf,-inf,-0.193534325643
726,-0.671699351293,-inf,-inf,-3.86986856567,-0.758647987908
727,-0.614845209959,-3.50655789732,-inf,-3.79423996977,-0.899494058161
728,0.0,-inf,-inf,-inf,-inf
729,-0.754921272288,-inf,-4.50986000618,-1.29523563017,-1.4060112778
730,-0.646027683854,-inf,-inf,-2.74988104854,-0.886875381224
731,-inf,-inf,-0.726359314766,-inf,-0.661002727233
732,-0.914572409946,-5.66231290457,-2.85172445842,-1.18887831576,-1.45444363226
733,-5.82894561761,-inf,-0.802918280018,-2.94191276098,-0.700626058167
734,-0.57436808688,-5.61244145075,-3.68922165684,-1.508986282,-1.67578169957
735,-inf,-inf,-1.72872725559,-1.4235341065,-0.541923304612
736,-0.907214300744,-inf,-3.29811391255,-2.00815521793,-0.855280253613
737,-inf,-inf,-2.67337942901,-inf,-0.0715159668173
738,-inf,-inf,-1.42665349981,-inf,-0.27458305522
739,-inf,-5.70378247466,-5.65316248381,-inf,-0.00686324184525
